k1,k2,k3,k4,k5,o1,o2,o3
0.00352799967796748,3.536447519030726,1196.0040650108183,0.3225583074633567,0.003460236050157274,0.14252088077075703,54363.119086271574,2.382995573253782
13.64411476102827,3.312595541164072,977.781702834129,0.2599727728360621,0.0034800036177244395,0.1553260308716615,53691.15888611426,2.6666351281427465
0.00028288600814990175,1.0030984468565127,3642.271390024031,1.0251348915275695,0.003350370379132166,0.0633602945476963,55253.90256549448,1.8760978784678954
0.0002600003737952701,9.232147814454166,4499.434614189878,1.2887307463719562,0.0032683529490458046,0.05476077215773646,55762.63122182718,1.6165439821800425
2.072664987717092,2.081342096676685,988.489602846058,0.27152288752341747,0.0034061984914423348,0.15660784039340872,53552.19816296409,2.50188471903606
0.0021994937427106875,7.587052423366718,1349.6271690531619,0.37568583610907663,0.003344301788336969,0.13011368518337443,54168.63457761799,2.2652873392317328
0.7186589371767058,6.149834370121252,986.1683481903718,0.2652929390863601,0.0034941726791641267,0.15574601023072218,53678.02263207741,2.574629587383813
2.852754956429666,2.0223129978627394,981.7713813337521,0.2665294498290385,0.003465901431276478,0.15697654480785606,53601.38786210382,2.5410701929803308
7.001658299806304,7.229536815234162,1029.4686504225128,0.28988555828670476,0.003318663049726693,0.1564757111142658,53742.01030718163,2.300012034652852
1.4445448667270324,3.860039616777091,1046.6783161339256,0.2857883455294371,0.0034232513936647735,0.15800705640170473,54301.2330364393,2.308578601361809
0.00344451864800408,8.873105624378836,1167.7199046116345,0.30968129904036384,0.003545011356811572,0.13784807721378828,53710.63203797983,2.661981651380691
0.0001575175734309446,5.40362101057497,6732.0655177595,1.921187503721828,0.0032787474646267818,0.03989761423956907,56339.549285220346,1.4556312007003596
0.000809396073429733,1.2045693500232804,1877.7777583044767,0.522529607592229,0.00334621187771552,0.10556552056863709,54851.12822157663,2.07480323664548
0.05636051494081736,5.454589840743525,983.6069489927545,0.27415848489899153,0.003313458751304061,0.15641300880998182,53419.7514599751,2.486764102258303
0.0039849835025470605,2.583940840282399,1127.1674677568878,0.30964229965118467,0.0033885276167084193,0.1445187531485175,53840.68793118464,2.437360727053077
0.0002368341482642691,1.0789950757936577,4178.008065144221,1.2207281398807392,0.003213752668241669,0.05924141348050138,55440.717624854195,1.5766651822606665
0.014045600289479175,3.0417176152359486,1039.2505682327426,0.28468720178798324,0.0034110645793115142,0.15091068915498787,53681.648741641395,2.4820322031907915
0.2795983952641825,2.793150356682845,1043.5420000702986,0.29457153569846173,0.003282544433943931,0.15742005476379678,54141.2134140917,2.1712014120331857
0.0002301505684623697,1.6768227582174453,4297.1353984207935,1.2285608924000786,0.003276261619576743,0.05615866797475464,55599.48704947671,1.6730910627326678
0.0016561834638430162,1.1346222096264944,1414.4035607835915,0.39464879213269366,0.0033290817177755306,0.1298938910717933,54415.3533828093,2.1869041174886092
32.516935455615176,1.4737428038622953,978.391676318497,0.2634236886484813,0.003453701935167138,0.15700140935660312,53723.06584902084,2.576627780573553
0.0005873697791616819,3.8739671997366725,2380.338062169645,0.6628312182461923,0.003355070732419338,0.09102109996826956,55336.69706610038,1.9234113318609911
9.366689245699228e-05,2.93947565160698,9996.49448991749,2.9793867592517396,0.0031062638783547823,0.026735784163725733,55613.1581454512,1.4352242281006296
1.2268149132658974,1.3070418733322637,978.8300986936994,0.2660095184977471,0.0034448594016890334,0.15662646503661495,53529.13855843067,2.570201085629632
1.8514957124962628,1.8831413190248143,1063.6003418350128,0.2918910891122602,0.003404861401960413,0.15689977727574728,54425.89446513287,2.2381667871778905
0.00010901827907918681,10.0,10000.0,2.988563774386492,0.003121457536416189,0.028107202366736903,55962.15171298893,1.2691659444723036
0.002259253751442419,4.5582995079752315,1283.059048370195,0.3527803164129449,0.0033736252269489283,0.13430293118289427,54099.92767073336,2.3684932001603216
0.0009716868037924303,1.9699714613240238,1703.7742129635901,0.4841572106910484,0.003265789386609397,0.11001866086447118,54130.09049485799,2.18050217271266
0.001861309942480789,5.495858648092773,1386.879297297209,0.39248116965048285,0.0033295884059428072,0.12965830814531873,54092.87284572449,2.1681572576852735
0.001430045963730685,1.7067669476528309,1434.586890257851,0.38431606968036597,0.0035398411133937724,0.12282352856590383,54197.79497386262,2.4551532297406133
0.00352799967796748,3.536447519030726,1196.0040650108183,0.3225583074633567,0.003460236050157274,0.14252088077075703,54363.119086271574,2.382995573253782
13.64411476102827,3.312595541164072,977.781702834129,0.2599727728360621,0.0034800036177244395,0.1553260308716615,53691.15888611426,2.6666351281427465
0.00028288600814990175,1.0030984468565127,3642.271390024031,1.0251348915275695,0.003350370379132166,0.0633602945476963,55253.90256549448,1.8760978784678954
0.0002600003737952701,9.232147814454166,4499.434614189878,1.2887307463719562,0.0032683529490458046,0.05476077215773646,55762.63122182718,1.6165439821800425
2.072664987717092,2.081342096676685,988.489602846058,0.27152288752341747,0.0034061984914423348,0.15660784039340872,53552.19816296409,2.50188471903606
0.0021994937427106875,7.587052423366718,1349.6271690531619,0.37568583610907663,0.003344301788336969,0.13011368518337443,54168.63457761799,2.2652873392317328
0.7186589371767058,6.149834370121252,986.1683481903718,0.2652929390863601,0.0034941726791641267,0.15574601023072218,53678.02263207741,2.574629587383813
2.852754956429666,2.0223129978627394,981.7713813337521,0.2665294498290385,0.003465901431276478,0.15697654480785606,53601.38786210382,2.5410701929803308
7.001658299806304,7.229536815234162,1029.4686504225128,0.28988555828670476,0.003318663049726693,0.1564757111142658,53742.01030718163,2.300012034652852
1.4445448667270324,3.860039616777091,1046.6783161339256,0.2857883455294371,0.0034232513936647735,0.15800705640170473,54301.2330364393,2.308578601361809
0.00344451864800408,8.873105624378836,1167.7199046116345,0.30968129904036384,0.003545011356811572,0.13784807721378828,53710.63203797983,2.661981651380691
0.0001575175734309446,5.40362101057497,6732.0655177595,1.921187503721828,0.0032787474646267818,0.03989761423956907,56339.549285220346,1.4556312007003596
0.000809396073429733,1.2045693500232804,1877.7777583044767,0.522529607592229,0.00334621187771552,0.10556552056863709,54851.12822157663,2.07480323664548
0.05636051494081736,5.454589840743525,983.6069489927545,0.27415848489899153,0.003313458751304061,0.15641300880998182,53419.7514599751,2.486764102258303
0.0039849835025470605,2.583940840282399,1127.1674677568878,0.30964229965118467,0.0033885276167084193,0.1445187531485175,53840.68793118464,2.437360727053077
0.0002368341482642691,1.0789950757936577,4178.008065144221,1.2207281398807392,0.003213752668241669,0.05924141348050138,55440.717624854195,1.5766651822606665
0.014045600289479175,3.0417176152359486,1039.2505682327426,0.28468720178798324,0.0034110645793115142,0.15091068915498787,53681.648741641395,2.4820322031907915
0.2795983952641825,2.793150356682845,1043.5420000702986,0.29457153569846173,0.003282544433943931,0.15742005476379678,54141.2134140917,2.1712014120331857
0.0002301505684623697,1.6768227582174453,4297.1353984207935,1.2285608924000786,0.003276261619576743,0.05615866797475464,55599.48704947671,1.6730910627326678
0.0016561834638430162,1.1346222096264944,1414.4035607835915,0.39464879213269366,0.0033290817177755306,0.1298938910717933,54415.3533828093,2.1869041174886092
32.516935455615176,1.4737428038622953,978.391676318497,0.2634236886484813,0.003453701935167138,0.15700140935660312,53723.06584902084,2.576627780573553
0.0005873697791616819,3.8739671997366725,2380.338062169645,0.6628312182461923,0.003355070732419338,0.09102109996826956,55336.69706610038,1.9234113318609911
9.366689245699228e-05,2.93947565160698,9996.49448991749,2.9793867592517396,0.0031062638783547823,0.026735784163725733,55613.1581454512,1.4352242281006296
1.2268149132658974,1.3070418733322637,978.8300986936994,0.2660095184977471,0.0034448594016890334,0.15662646503661495,53529.13855843067,2.570201085629632
1.8514957124962628,1.8831413190248143,1063.6003418350128,0.2918910891122602,0.003404861401960413,0.15689977727574728,54425.89446513287,2.2381667871778905
0.00010901827907918681,10.0,10000.0,2.988563774386492,0.003121457536416189,0.028107202366736903,55962.15171298893,1.2691659444723036
0.002259253751442419,4.5582995079752315,1283.059048370195,0.3527803164129449,0.0033736252269489283,0.13430293118289427,54099.92767073336,2.3684932001603216
0.0009716868037924303,1.9699714613240238,1703.7742129635901,0.4841572106910484,0.003265789386609397,0.11001866086447118,54130.09049485799,2.18050217271266
0.001861309942480789,5.495858648092773,1386.879297297209,0.39248116965048285,0.0033295884059428072,0.12965830814531873,54092.87284572449,2.1681572576852735
0.001430045963730685,1.7067669476528309,1434.586890257851,0.38431606968036597,0.0035398411133937724,0.12282352856590383,54197.79497386262,2.4551532297406133
0.00352799967796748,3.536447519030726,1196.0040650108183,0.3225583074633567,0.003460236050157274,0.14252088077075703,54363.119086271574,2.382995573253782
13.64411476102827,3.312595541164072,977.781702834129,0.2599727728360621,0.0034800036177244395,0.1553260308716615,53691.15888611426,2.6666351281427465
0.00028288600814990175,1.0030984468565127,3642.271390024031,1.0251348915275695,0.003350370379132166,0.0633602945476963,55253.90256549448,1.8760978784678954
0.0002600003737952701,9.232147814454166,4499.434614189878,1.2887307463719562,0.0032683529490458046,0.05476077215773646,55762.63122182718,1.6165439821800425
2.072664987717092,2.081342096676685,988.489602846058,0.27152288752341747,0.0034061984914423348,0.15660784039340872,53552.19816296409,2.50188471903606
0.0021994937427106875,7.587052423366718,1349.6271690531619,0.37568583610907663,0.003344301788336969,0.13011368518337443,54168.63457761799,2.2652873392317328
0.7186589371767058,6.149834370121252,986.1683481903718,0.2652929390863601,0.0034941726791641267,0.15574601023072218,53678.02263207741,2.574629587383813
2.852754956429666,2.0223129978627394,981.7713813337521,0.2665294498290385,0.003465901431276478,0.15697654480785606,53601.38786210382,2.5410701929803308
7.001658299806304,7.229536815234162,1029.4686504225128,0.28988555828670476,0.003318663049726693,0.1564757111142658,53742.01030718163,2.300012034652852
1.4445448667270324,3.860039616777091,1046.6783161339256,0.2857883455294371,0.0034232513936647735,0.15800705640170473,54301.2330364393,2.308578601361809
0.00344451864800408,8.873105624378836,1167.7199046116345,0.30968129904036384,0.003545011356811572,0.13784807721378828,53710.63203797983,2.661981651380691
0.0001575175734309446,5.40362101057497,6732.0655177595,1.921187503721828,0.0032787474646267818,0.03989761423956907,56339.549285220346,1.4556312007003596
0.000809396073429733,1.2045693500232804,1877.7777583044767,0.522529607592229,0.00334621187771552,0.10556552056863709,54851.12822157663,2.07480323664548
0.05636051494081736,5.454589840743525,983.6069489927545,0.27415848489899153,0.003313458751304061,0.15641300880998182,53419.7514599751,2.486764102258303
0.0039849835025470605,2.583940840282399,1127.1674677568878,0.30964229965118467,0.0033885276167084193,0.1445187531485175,53840.68793118464,2.437360727053077
0.0002368341482642691,1.0789950757936577,4178.008065144221,1.2207281398807392,0.003213752668241669,0.05924141348050138,55440.717624854195,1.5766651822606665
0.014045600289479175,3.0417176152359486,1039.2505682327426,0.28468720178798324,0.0034110645793115142,0.15091068915498787,53681.648741641395,2.4820322031907915
0.2795983952641825,2.793150356682845,1043.5420000702986,0.29457153569846173,0.003282544433943931,0.15742005476379678,54141.2134140917,2.1712014120331857
0.0002301505684623697,1.6768227582174453,4297.1353984207935,1.2285608924000786,0.003276261619576743,0.05615866797475464,55599.48704947671,1.6730910627326678
0.0016561834638430162,1.1346222096264944,1414.4035607835915,0.39464879213269366,0.0033290817177755306,0.1298938910717933,54415.3533828093,2.1869041174886092
32.516935455615176,1.4737428038622953,978.391676318497,0.2634236886484813,0.003453701935167138,0.15700140935660312,53723.06584902084,2.576627780573553
0.0005873697791616819,3.8739671997366725,2380.338062169645,0.6628312182461923,0.003355070732419338,0.09102109996826956,55336.69706610038,1.9234113318609911
9.366689245699228e-05,2.93947565160698,9996.49448991749,2.9793867592517396,0.0031062638783547823,0.026735784163725733,55613.1581454512,1.4352242281006296
1.2268149132658974,1.3070418733322637,978.8300986936994,0.2660095184977471,0.0034448594016890334,0.15662646503661495,53529.13855843067,2.570201085629632
1.8514957124962628,1.8831413190248143,1063.6003418350128,0.2918910891122602,0.003404861401960413,0.15689977727574728,54425.89446513287,2.2381667871778905
0.00010901827907918681,10.0,10000.0,2.988563774386492,0.003121457536416189,0.028107202366736903,55962.15171298893,1.2691659444723036
0.002259253751442419,4.5582995079752315,1283.059048370195,0.3527803164129449,0.0033736252269489283,0.13430293118289427,54099.92767073336,2.3684932001603216
0.0009716868037924303,1.9699714613240238,1703.7742129635901,0.4841572106910484,0.003265789386609397,0.11001866086447118,54130.09049485799,2.18050217271266
0.001861309942480789,5.495858648092773,1386.879297297209,0.39248116965048285,0.0033295884059428072,0.12965830814531873,54092.87284572449,2.1681572576852735
0.001430045963730685,1.7067669476528309,1434.586890257851,0.38431606968036597,0.0035398411133937724,0.12282352856590383,54197.79497386262,2.4551532297406133
0.00352799967796748,3.536447519030726,1196.0040650108183,0.3225583074633567,0.003460236050157274,0.14252088077075703,54363.119086271574,2.382995573253782
13.64411476102827,3.312595541164072,977.781702834129,0.2599727728360621,0.0034800036177244395,0.1553260308716615,53691.15888611426,2.6666351281427465
0.00028288600814990175,1.0030984468565127,3642.271390024031,1.0251348915275695,0.003350370379132166,0.0633602945476963,55253.90256549448,1.8760978784678954
0.0002600003737952701,9.232147814454166,4499.434614189878,1.2887307463719562,0.0032683529490458046,0.05476077215773646,55762.63122182718,1.6165439821800425
2.072664987717092,2.081342096676685,988.489602846058,0.27152288752341747,0.0034061984914423348,0.15660784039340872,53552.19816296409,2.50188471903606
0.0021994937427106875,7.587052423366718,1349.6271690531619,0.37568583610907663,0.003344301788336969,0.13011368518337443,54168.63457761799,2.2652873392317328
0.7186589371767058,6.149834370121252,986.1683481903718,0.2652929390863601,0.0034941726791641267,0.15574601023072218,53678.02263207741,2.574629587383813
2.852754956429666,2.0223129978627394,981.7713813337521,0.2665294498290385,0.003465901431276478,0.15697654480785606,53601.38786210382,2.5410701929803308
7.001658299806304,7.229536815234162,1029.4686504225128,0.28988555828670476,0.003318663049726693,0.1564757111142658,53742.01030718163,2.300012034652852
1.4445448667270324,3.860039616777091,1046.6783161339256,0.2857883455294371,0.0034232513936647735,0.15800705640170473,54301.2330364393,2.308578601361809
0.00344451864800408,8.873105624378836,1167.7199046116345,0.30968129904036384,0.003545011356811572,0.13784807721378828,53710.63203797983,2.661981651380691
0.0001575175734309446,5.40362101057497,6732.0655177595,1.921187503721828,0.0032787474646267818,0.03989761423956907,56339.549285220346,1.4556312007003596
0.000809396073429733,1.2045693500232804,1877.7777583044767,0.522529607592229,0.00334621187771552,0.10556552056863709,54851.12822157663,2.07480323664548
0.05636051494081736,5.454589840743525,983.6069489927545,0.27415848489899153,0.003313458751304061,0.15641300880998182,53419.7514599751,2.486764102258303
0.0039849835025470605,2.583940840282399,1127.1674677568878,0.30964229965118467,0.0033885276167084193,0.1445187531485175,53840.68793118464,2.437360727053077
0.0002368341482642691,1.0789950757936577,4178.008065144221,1.2207281398807392,0.003213752668241669,0.05924141348050138,55440.717624854195,1.5766651822606665
0.014045600289479175,3.0417176152359486,1039.2505682327426,0.28468720178798324,0.0034110645793115142,0.15091068915498787,53681.648741641395,2.4820322031907915
0.2795983952641825,2.793150356682845,1043.5420000702986,0.29457153569846173,0.003282544433943931,0.15742005476379678,54141.2134140917,2.1712014120331857
0.0002301505684623697,1.6768227582174453,4297.1353984207935,1.2285608924000786,0.003276261619576743,0.05615866797475464,55599.48704947671,1.6730910627326678
0.0016561834638430162,1.1346222096264944,1414.4035607835915,0.39464879213269366,0.0033290817177755306,0.1298938910717933,54415.3533828093,2.1869041174886092
32.516935455615176,1.4737428038622953,978.391676318497,0.2634236886484813,0.003453701935167138,0.15700140935660312,53723.06584902084,2.576627780573553
0.0005873697791616819,3.8739671997366725,2380.338062169645,0.6628312182461923,0.003355070732419338,0.09102109996826956,55336.69706610038,1.9234113318609911
9.366689245699228e-05,2.93947565160698,9996.49448991749,2.9793867592517396,0.0031062638783547823,0.026735784163725733,55613.1581454512,1.4352242281006296
1.2268149132658974,1.3070418733322637,978.8300986936994,0.2660095184977471,0.0034448594016890334,0.15662646503661495,53529.13855843067,2.570201085629632
1.8514957124962628,1.8831413190248143,1063.6003418350128,0.2918910891122602,0.003404861401960413,0.15689977727574728,54425.89446513287,2.2381667871778905
0.00010901827907918681,10.0,10000.0,2.988563774386492,0.003121457536416189,0.028107202366736903,55962.15171298893,1.2691659444723036
0.002259253751442419,4.5582995079752315,1283.059048370195,0.3527803164129449,0.0033736252269489283,0.13430293118289427,54099.92767073336,2.3684932001603216
0.0009716868037924303,1.9699714613240238,1703.7742129635901,0.4841572106910484,0.003265789386609397,0.11001866086447118,54130.09049485799,2.18050217271266
0.001861309942480789,5.495858648092773,1386.879297297209,0.39248116965048285,0.0033295884059428072,0.12965830814531873,54092.87284572449,2.1681572576852735
0.001430045963730685,1.7067669476528309,1434.586890257851,0.38431606968036597,0.0035398411133937724,0.12282352856590383,54197.79497386262,2.4551532297406133
0.00352799967796748,3.536447519030726,1196.0040650108183,0.3225583074633567,0.003460236050157274,0.14252088077075703,54363.119086271574,2.382995573253782
13.64411476102827,3.312595541164072,977.781702834129,0.2599727728360621,0.0034800036177244395,0.1553260308716615,53691.15888611426,2.6666351281427465
0.00028288600814990175,1.0030984468565127,3642.271390024031,1.0251348915275695,0.003350370379132166,0.0633602945476963,55253.90256549448,1.8760978784678954
0.0002600003737952701,9.232147814454166,4499.434614189878,1.2887307463719562,0.0032683529490458046,0.05476077215773646,55762.63122182718,1.6165439821800425
2.072664987717092,2.081342096676685,988.489602846058,0.27152288752341747,0.0034061984914423348,0.15660784039340872,53552.19816296409,2.50188471903606
0.0021994937427106875,7.587052423366718,1349.6271690531619,0.37568583610907663,0.003344301788336969,0.13011368518337443,54168.63457761799,2.2652873392317328
0.7186589371767058,6.149834370121252,986.1683481903718,0.2652929390863601,0.0034941726791641267,0.15574601023072218,53678.02263207741,2.574629587383813
2.852754956429666,2.0223129978627394,981.7713813337521,0.2665294498290385,0.003465901431276478,0.15697654480785606,53601.38786210382,2.5410701929803308
7.001658299806304,7.229536815234162,1029.4686504225128,0.28988555828670476,0.003318663049726693,0.1564757111142658,53742.01030718163,2.300012034652852
1.4445448667270324,3.860039616777091,1046.6783161339256,0.2857883455294371,0.0034232513936647735,0.15800705640170473,54301.2330364393,2.308578601361809
0.00344451864800408,8.873105624378836,1167.7199046116345,0.30968129904036384,0.003545011356811572,0.13784807721378828,53710.63203797983,2.661981651380691
0.0001575175734309446,5.40362101057497,6732.0655177595,1.921187503721828,0.0032787474646267818,0.03989761423956907,56339.549285220346,1.4556312007003596
0.000809396073429733,1.2045693500232804,1877.7777583044767,0.522529607592229,0.00334621187771552,0.10556552056863709,54851.12822157663,2.07480323664548
0.05636051494081736,5.454589840743525,983.6069489927545,0.27415848489899153,0.003313458751304061,0.15641300880998182,53419.7514599751,2.486764102258303
0.0039849835025470605,2.583940840282399,1127.1674677568878,0.30964229965118467,0.0033885276167084193,0.1445187531485175,53840.68793118464,2.437360727053077
0.0002368341482642691,1.0789950757936577,4178.008065144221,1.2207281398807392,0.003213752668241669,0.05924141348050138,55440.717624854195,1.5766651822606665
0.014045600289479175,3.0417176152359486,1039.2505682327426,0.28468720178798324,0.0034110645793115142,0.15091068915498787,53681.648741641395,2.4820322031907915
0.2795983952641825,2.793150356682845,1043.5420000702986,0.29457153569846173,0.003282544433943931,0.15742005476379678,54141.2134140917,2.1712014120331857
0.0002301505684623697,1.6768227582174453,4297.1353984207935,1.2285608924000786,0.003276261619576743,0.05615866797475464,55599.48704947671,1.6730910627326678
0.0016561834638430162,1.1346222096264944,1414.4035607835915,0.39464879213269366,0.0033290817177755306,0.1298938910717933,54415.3533828093,2.1869041174886092
32.516935455615176,1.4737428038622953,978.391676318497,0.2634236886484813,0.003453701935167138,0.15700140935660312,53723.06584902084,2.576627780573553
0.0005873697791616819,3.8739671997366725,2380.338062169645,0.6628312182461923,0.003355070732419338,0.09102109996826956,55336.69706610038,1.9234113318609911
9.366689245699228e-05,2.93947565160698,9996.49448991749,2.9793867592517396,0.0031062638783547823,0.026735784163725733,55613.1581454512,1.4352242281006296
1.2268149132658974,1.3070418733322637,978.8300986936994,0.2660095184977471,0.0034448594016890334,0.15662646503661495,53529.13855843067,2.570201085629632
1.8514957124962628,1.8831413190248143,1063.6003418350128,0.2918910891122602,0.003404861401960413,0.15689977727574728,54425.89446513287,2.2381667871778905
0.00010901827907918681,10.0,10000.0,2.988563774386492,0.003121457536416189,0.028107202366736903,55962.15171298893,1.2691659444723036
0.002259253751442419,4.5582995079752315,1283.059048370195,0.3527803164129449,0.0033736252269489283,0.13430293118289427,54099.92767073336,2.3684932001603216
0.0009716868037924303,1.9699714613240238,1703.7742129635901,0.4841572106910484,0.003265789386609397,0.11001866086447118,54130.09049485799,2.18050217271266
0.001861309942480789,5.495858648092773,1386.879297297209,0.39248116965048285,0.0033295884059428072,0.12965830814531873,54092.87284572449,2.1681572576852735
